name,value,split
0e829d93-5535-424a-a6d7-eee5a45f4a6e.jpg,0,train
2a083419-73ae-4193-a000-634659ae8cc4.jpg,0,train
dbe12d53-0fa1-4d71-8013-f987a0d4d648.jpg,1,train
3dc9ec0e-dfe5-4f6d-bf5b-22d349351924.jpg,0,train
f24e919f-bb8e-4dea-ac3b-5fc246021954.jpg,0,train
1bae5e33-3841-4190-a3bd-911b53b786c4.jpg,0,train
b06075f1-0bdd-4f0e-aeff-c6f9bb21f8d1.jpg,0,train
24a7d6e7-61e4-4e76-87cc-9e66c5070542.jpg,1,train
700f208a-6cdb-48f5-8b99-5928f2d4d097.jpg,0,train
bfed1fc3-3dd3-45b5-bd55-fca9a84a7a51.jpg,0,train
18d9b303-358f-4702-a467-71903a7c68ce.jpg,0,train
99b1adf1-8fce-418d-ba29-614d8d6a5f53.jpg,0,train
68eac6e4-3df1-4f16-a460-5eb044c132e2.jpg,1,train
676181d8-84e8-4ff2-90e7-05b9ee049525.jpg,0,train
6b80f494-2855-4d7a-b45e-040af6e87e06.jpg,0,train
9e5cdba9-0660-4624-8706-5ab1b07713cc.jpg,0,train
6cf10954-969c-467e-aa7f-ad0e05c41fc4.jpg,0,train
011d7b7e-36c3-41bb-a2f8-9dd882b54248.jpg,0,train
ec35bb89-c750-4e05-8dbe-4aba68a6087a.jpg,0,train
70ee930c-5b87-4980-89bd-68476a46857e.jpg,0,train
c6a3c035-be0c-466d-bccb-4b9f444c5b38.jpg,0,train
e740303f-2f52-458d-964d-9390e5aac961.jpg,1,train
b95708b8-d20d-41d6-a1a7-c973d7db9c52.jpg,0,train
4dcae0ef-396c-49aa-be26-a68e46e85e42.jpg,0,train
cc95e524-2134-485b-982b-7c8f0aea0d32.jpg,0,train
f7527f78-2b22-46c4-891d-959b45f113ce.jpg,0,train
0060e4de-f0e5-47f2-b7f2-c6b07192514d.jpg,0,train
f96fbf2e-db91-4f2c-a21a-2fbf16c7ba1c.jpg,0,train
9b462741-01e8-41dd-aa74-d31081e9a827.jpg,0,train
b81069de-4e08-49f3-84c7-f36939fba863.jpg,1,train
5d15c669-d957-49f5-9551-3bdfc09d5b29.jpg,0,train
b896f912-813b-4485-9799-03e39cca3006.jpg,0,train
407f89a5-5da5-4448-8fa3-32d90634e3ae.jpg,1,train
b0e69285-17ee-4795-af6f-08a64a8aa9b5.jpg,1,train
0c3ff074-be60-46e4-8a18-5674b87b0f80.jpg,0,train
ae3aaef1-d34f-4891-aada-84f768fd75ad.jpg,0,train
ba0b68c5-4cc9-4b83-9b3f-721561b25b6b.jpg,0,train
c060486f-6f6b-48e7-af83-f593678570c5.jpg,0,train
dfc185b4-5717-4c7e-9c0b-e0ccde4640eb.jpg,0,train
73fbeeaf-b14c-4c2d-85b9-c3a6b1cea55d.jpg,0,train
f60d79a4-1455-43e1-818a-b0f18a799342.jpg,1,train
04fde748-8a0c-4eb4-a749-687decce2d46.jpg,0,train
f687221d-d175-4735-936d-712b5b874678.jpg,0,train
fbc10dac-b77a-4c43-90eb-e5f6a42b996f.jpg,0,train
48865131-cd73-4466-85f2-034c1b045303.jpg,0,train
8c9b8d2f-cae9-4387-b719-6bc2167592dc.jpg,0,train
09424daa-034c-42be-a832-60bf1f17af19.jpg,0,train
3e279bba-b98b-465b-adb7-5379d7463b7d.jpg,0,train
2c90d359-4465-43d6-ae70-93155a329fb9.jpg,0,train
24c9792a-60a1-4f94-b38b-60bdb01557de.jpg,0,train
9ada4b1e-fe5c-489a-b144-0c181e5b6cf9.jpg,0,train
4479424b-1c97-4638-97d4-12803f45a7ad.jpg,0,train
fe657ca7-2ca2-46ca-b73b-bde947bcc892.jpg,0,train
badad643-bbbb-4b4e-a3c9-e1df843c9ef4.jpg,1,train
0c473e51-f9e3-4b65-9c38-2a48e4fb9f65.jpg,1,train
a91b6f54-fd66-41b8-8e25-732a6df52dee.jpg,0,train
301941c9-e31f-4159-96c1-f223543b0ead.jpg,0,train
6a05a852-ba68-4e79-87a3-8cec37711090.jpg,1,train
ce6a3263-c046-490c-8668-d5ad82e93f13.jpg,0,train
a95a1fd9-78e1-469e-baae-1a7f5c33bc23.jpg,0,train
49304c2c-4c7f-423b-8b2e-f009d54b5d2a.jpg,0,train
b886590b-fe34-492d-acdf-9947ebdd27db.jpg,0,train
3cc56663-445d-4ceb-bb33-67c276ad53d9.jpg,0,train
5ce43961-763a-4d8f-a7ba-51eb43dc3fd4.jpg,0,train
3e8189f0-f5bd-4100-beec-e1320a906b73.jpg,0,train
6f756e49-c9aa-41fe-abc7-19848ba2e8d5.jpg,1,train
745b50f4-3cef-420d-bd53-606f9e34752b.jpg,1,train
5a84988c-841c-4dea-ba65-73fd255c865e.jpg,1,train
c34e11e1-0e21-4e4d-9b6f-902761292970.jpg,0,train
09111c92-05a6-4f00-8acc-991c6ae62cb2.jpg,0,train
758facc0-789f-49bf-9e14-e0c2900b790a.jpg,0,train
731e1fbc-05ed-40c8-b3fc-8e1c74d895b6.jpg,0,train
5c5b00d7-6310-4fcf-9635-99a4e1350527.jpg,1,train
d1a67260-3f70-4ddd-acbd-900d4e492e74.jpg,1,train
f2866b5c-3c00-40ef-85be-c481a69415e4.jpg,0,train
332ab1bb-98f2-47ff-9994-1b0039633885.jpg,0,train
214c4e43-3e49-469d-a154-bf0e4d1176a0.jpg,0,train
ef4265ff-6038-4ebe-9a23-9bbf7d0bcea5.jpg,0,train
2e943574-550b-4aee-bdc9-62aceff72fd1.jpg,1,train
7856bf3e-f22c-4219-bba8-1c6ce2d56019.jpg,0,train
374c92d9-8c0a-4e89-8082-d3111fa4125c.jpg,0,train
9d9f9f7b-6f76-4263-b8ac-c3b42c68c82d.jpg,1,train
c7b92742-6db3-4a68-9e28-99543b4e2b1f.jpg,0,train
755eb049-fada-4cc8-9a80-b702f49bd05b.jpg,0,train
62ee75ce-0833-40c8-b2cc-ab51069cf2cd.jpg,0,train
5aa905e2-8101-4a20-b5e2-f0a0b6d2801c.jpg,0,train
9fd76d27-3692-49d8-8aba-f02487261f59.jpg,0,train
54bdd096-9807-410a-b555-d847927f180f.jpg,0,train
50fad924-aaed-479e-9535-f62eea66dadc.jpg,0,train
54f27cbd-4db5-467f-98bf-0806bf2a7b05.jpg,0,train
2d6bc6d0-44e8-44d6-b8cc-30751a8b993e.jpg,0,train
3693309b-46c9-4b39-bc37-6f525d6851de.jpg,0,train
16f3d1ef-8538-45dc-a666-66975e3787e8.jpg,0,train
860d2b72-9b2d-4bcd-b7c2-ce784959d7c2.jpg,0,train
878b29ac-8962-4fa6-b74f-0a2f6d98d20a.jpg,0,train
3c26ebf1-3778-4c04-8742-0671f9f98de0.jpg,1,train
60ff0d17-185e-4553-9598-e48da29617c4.jpg,1,train
a61ee3dc-dcda-441c-81d8-0af8ebcda6ae.jpg,0,train
3590c865-ebf6-4e22-8cb2-0173c84e5761.jpg,0,train
b0cb3591-497f-40a1-8509-e0944dcdb6bb.jpg,0,train
ba36d306-139e-4fe7-b78e-9a8a92b2a725.jpg,0,train
3690a7eb-33e0-498b-901e-14e4f8a49f31.jpg,0,train
8a4f7638-14bc-4f83-8817-10a9fd4dcf26.jpg,0,train
919019dc-0bf9-451a-806e-483afcd9deff.jpg,0,train
7927ff2f-f3d2-4472-abc1-9f8d00303a62.jpg,0,train
bd5db005-1c1d-4462-9867-376d8e17bfd4.jpg,1,train
553f494d-54b1-4f48-abcc-43db775bc181.jpg,0,train
f165e9dc-aa24-4e09-87d6-b368f3451e72.jpg,0,train
4ec651db-e563-4c9d-b5e6-36d357a55ea9.jpg,0,train
c6a178c9-e3d0-4e87-8017-60fe661cc6b9.jpg,0,train
e66422ec-1cb1-45a0-b66a-04719d23080c.jpg,0,train
19ef2e14-3497-4b81-b13e-971d6fca7dea.jpg,0,train
4c4ba538-0e43-4b5b-8164-0446404afb53.jpg,0,train
3f495805-5180-405c-b40a-a71b3bbf17a0.jpg,0,train
3a6c44cb-a8dc-426c-ade0-99cd696b59ce.jpg,1,train
8baa2495-b29e-40a4-8add-2c31ea526882.jpg,0,train
e942f0de-1e61-42bc-8f0a-8989ed881755.jpg,0,train
c28c2b6a-4394-4d83-b9c3-124040793a91.jpg,1,train
ea3aae93-1c41-4572-98f4-60bbdc797890.jpg,0,train
5b60ec95-cb28-42b0-bd52-42208708e2ca.jpg,1,train
c10990cf-1375-4c55-b271-82383ca201fd.jpg,0,train
3dac83b3-073f-4f6b-ad10-b6dfacd3bf52.jpg,0,train
a64671ce-4cd8-4e1e-8eb3-8bf91e4b1e54.jpg,0,train
cc628fda-289a-4d8f-8d9d-4d0e9dd32c75.jpg,0,train
d6b0af05-ad77-49db-becd-a26f804a758c.jpg,0,train
d5335a67-01bf-44e3-9034-fda6d3338e99.jpg,0,train
959cef05-81df-455f-a3e2-2002c4cb0bc2.jpg,0,train
74a4fea6-a4b8-404b-be82-bafe99ebb880.jpg,0,train
c1c97f6b-c43f-4105-99b9-e4f37d9a41e6.jpg,0,train
8ecaf07e-d5ba-4428-a7f7-9894d0bd9508.jpg,0,train
0019cd46-52ee-4217-8141-491248f82f32.jpg,0,train
752b6af2-2770-4ab7-91df-4cd5b866fb2e.jpg,1,train
bb1a5dbc-c5ed-49bb-8590-9b4e3e822687.jpg,0,train
a29cae48-0b4b-4d0c-b32d-cb3aeac7b400.jpg,0,train
080a8b7b-a7cb-4340-be89-936bb3009738.jpg,0,train
0b0c4442-fb36-4af9-9e72-f7e1293037ae.jpg,0,train
18014e93-387d-4660-b363-4255117f89a7.jpg,0,train
ce6f74cc-0e36-4a5a-a5e5-5541eb037f5b.jpg,0,train
3ec2ae25-8ee8-486a-bb8d-80827b7af5fc.jpg,0,train
4f698c9e-7164-4c91-b9ba-a44db9259314.jpg,0,train
2bbd10e6-fc7a-4aa8-88d4-8721df93cad8.jpg,0,train
a34dfeca-426d-44fe-8173-e8041cb66b75.jpg,0,train
8c7e8609-855a-408a-9bcf-2c0cf55517aa.jpg,0,train
d56a8f20-8292-4c1a-a570-b7127d59df23.jpg,0,train
e3b6e570-e453-4ec2-87ce-2d28535f81b9.jpg,1,train
8403ae23-61fc-42c1-90fa-314d1a191c2d.jpg,0,train
da9598b9-7d61-4597-ace4-646c558c462c.jpg,1,train
864c3426-e7ed-46b0-9db3-cdb512ca2cb4.jpg,0,train
9c0d41eb-580c-42b9-84f5-77f02a757b24.jpg,0,train
8b1aa964-99f1-483f-9491-cb8253d48e40.jpg,1,train
d56f153a-fc98-419f-a843-80a8742634ee.jpg,0,train
89d78a80-e413-432f-bea1-1b2a38dd99be.jpg,0,train
36d13b68-3f0b-4dfc-af2e-e4b0f5228011.jpg,0,train
4f2331c1-0a83-475e-acb7-c81a2d0c373a.jpg,0,train
ec3ea8b3-3fd6-4f9f-b7fb-255d7019aa01.jpg,0,train
f7672cb8-a88a-43b2-ac70-646dd70defb5.jpg,0,train
a9ede59f-785f-46b9-a6d9-f1a15732597d.jpg,0,train
97d58922-0d48-4b52-9d40-12120750e687.jpg,0,train
df020ed7-f9ca-43bb-8c50-5cbbb719b469.jpg,0,train
0f84fd85-8c47-4ec3-b418-324d3a8547f6.jpg,0,train
5c5d8729-99eb-4010-9375-761ac6366f67.jpg,1,train
a56140a0-2cc4-4b7e-ac6d-8bb08776df5d.jpg,0,train
62022b58-9e7d-4d1d-9482-9b1b56d90601.jpg,1,train
4c330c1f-9036-448e-b2eb-f005702184a2.jpg,0,train
5447dcdf-548b-4fc7-8b20-e826dd009092.jpg,0,train
46e9b84a-b717-4edd-9471-a4ed40511f0b.jpg,0,train
52dfc8b1-fde1-47a7-9413-8d6a6941101d.jpg,1,train
5e029900-5822-4533-aef2-8c761af69458.jpg,0,train
be9bfbfd-d063-4593-9327-ac78c46de313.jpg,0,train
c051b3ed-d72b-4bc6-91c8-ebc964c3f1ae.jpg,0,train
7a047734-6006-4639-a32d-5fbf6df81127.jpg,0,train
f36af556-fbdd-4c38-bcd2-3b5ec453fb15.jpg,0,train
68736f88-e2cd-4c51-bfb7-7eec5ae103ff.jpg,0,train
2c6db759-766c-4d69-937e-ddbcb77f6ac2.jpg,0,train
7d7345a2-f4d0-415b-8360-9d2349a6ca8e.jpg,0,train
1a416de9-ed75-4df4-b97a-bacb3b00d182.jpg,0,train
b381c2cb-6ad7-4c70-85a0-325379f2e4c6.jpg,1,train
c7947e24-72a4-4079-b9cf-0790a3cc4cf6.jpg,0,train
16ae2355-524f-4ea1-99d7-2cc785d836c1.jpg,0,train
a1a1eee4-5aa0-426c-91a0-f19472de87ac.jpg,0,train
0641dc22-9caa-4652-ba93-fc9377688f06.jpg,0,train
fa4d2a34-76bb-4f39-84e7-219c5977abbf.jpg,1,train
0429e16b-58bc-4fef-a698-6f45ff03c601.jpg,0,train
14deec0d-594c-4b5f-892d-614562378301.jpg,0,train
cb259106-afe2-48fe-a01a-f6995b24723f.jpg,0,train
f53904d4-2d9b-44bd-95d8-42dd44633a3b.jpg,0,train
081ddfed-7c44-4823-84b6-a2bd93bc7ff1.jpg,0,train
88f5e4bb-2375-4cd4-929f-656c741e78e6.jpg,0,train
8e107bc2-868b-43f1-a238-aa09e4390e40.jpg,0,train
a2f7bcf4-39fc-4ef3-9b8e-db1a801c098f.jpg,1,train
62f3f116-f3ec-41c7-bc96-2b07c452feb2.jpg,0,train
2c79acdb-e870-4881-b5d7-8f5eb97edb85.jpg,0,train
6ee19b65-83fa-405e-90a8-56fe681a2fa0.jpg,1,train
a5415f20-52d9-442a-953a-18f6bf774811.jpg,0,train
1b66f0d4-699d-4db2-94ba-88ecc4b473bb.jpg,0,train
da43ff39-4a01-48d5-9086-b0b4a27a2e6b.jpg,0,train
2e1d1219-13e0-4a51-913b-c6031b6dcce4.jpg,1,train
f86a6ddb-5a10-46d2-849d-51fdaaa8ef61.jpg,0,train
b34b29c2-b43c-49ed-a8a2-a2d9e38b5786.jpg,1,train
9b0d31b2-7947-4915-b9e0-089c7876e9e6.jpg,0,train
0bd359fc-91fc-443e-a6ba-81697a2e6fae.jpg,0,train
a8dd21f0-aae9-43b5-a248-12ff5ea215be.jpg,0,train
30fbf842-a5cf-4264-9ef5-35418a9a0d4f.jpg,0,train
405d3acd-3cfd-4f08-96a1-791900199c9a.jpg,0,train
7659b2b9-3f35-40b8-bdcc-8a6450ec6bdf.jpg,0,train
81d1f828-6cec-4439-8a80-778e1802afd6.jpg,0,train
772e0a80-36b3-4619-8730-5ed8495bcccf.jpg,0,train
d627f06a-b65b-4e19-a672-f91478a3b9af.jpg,0,train
29f6777d-98f5-4e83-a2d1-a6e77d23d57e.jpg,1,train
26e1b8aa-da85-4165-bf5f-3e45da1ad5d0.jpg,0,train
e17f1e0c-8b97-460b-9c52-b31180515bd2.jpg,1,train
c3e52494-0ecf-49ba-bfc5-51f9cfe7a275.jpg,0,train
43c3de79-3448-4208-9009-6f4136f0040e.jpg,0,train
6755245f-f355-41d3-80e9-551a5c5e231f.jpg,0,train
39fe9c4e-e7d6-4c4b-a529-0aa65d843831.jpg,0,train
051471ae-8f44-458f-99f4-8dc5afe45679.jpg,0,train
071d6603-5066-47a2-b44a-4299908719db.jpg,0,train
6aaca2df-07de-4893-a622-4595a3d59a38.jpg,1,train
9df2fb87-bbe1-4db7-b523-7d030de71cc7.jpg,0,train
7fe8817a-c760-4d2d-98b1-2be96898e197.jpg,0,train
396b50e3-cb04-46b0-9969-d77904ff9daa.jpg,0,train
c07e5485-56ae-4b7a-a64b-50ee65d4f805.jpg,0,train
8a47568b-2dcd-449a-8c9f-9161400b6108.jpg,0,train
