file,leaves,whole_plant,fruits,flowers,reproductive_structure,time
0c8370d1-779f-4f55-a702-933d2399e162.jpg,1,0,0,0,0,4.051619125006255
0ca7f71d-1ea1-464b-9bdd-8b9c3afb0fad.jpg,1,1,1,1,1,54.373023041000124
0ceafd07-04ab-400f-a71e-c2d6bec4287a.jpg,1,0,0,1,1,16.905758458015043
0d186a46-f7bb-4c2e-9121-ed94e7e013b6.jpg,1,1,U,U,1,2.9656030829646625
0d4a4fab-9641-4db6-ae33-58f0077f5f3e.jpg,1,1,U,U,1,2.3767078339587897
0d6c5c96-16a4-47c7-831a-8bd4a3dd8929.jpg,1,1,0,1,1,7.71056412498001
0d90da65-06c2-4319-a569-85f8aa655fff.jpg,1,1,U,U,1,3.370239124982618
0db188bb-ebf2-46e2-bd00-028fd3112125.jpg,0,0,1,0,1,211.24274254201805
0dcd5eaa-19ad-4e7d-8ec9-fda6f09037a4.jpg,0,0,1,0,1,27.671454875948484
0e01bc0f-1c39-4077-8199-5d0b6b1c773a.jpg,1,0,U,U,1,38.882810792012606
0e2c38b9-df13-4600-aa66-b00b769a870e.jpg,1,0,0,0,0,2.6936000420246273
0e535b97-4f5f-453b-a8f1-6cf9c90048e5.jpg,1,0,1,0,1,135.95116816695918
0e780ec2-39dd-41ee-bf46-e0ef20f2f316.jpg,1,1,1,1,1,8.661966375017073
0e904e74-85e5-4f2c-9e53-b9b63e6d9be1.jpg,1,0,U,1,1,18.18548720900435
0eaed2f8-4f78-408f-9f0d-2885e3181b08.jpg,1,1,0,1,1,8.202942792035174
0eeb42f6-d884-4b6c-97ba-bc3f1a4bd32e.jpg,1,1,1,1,1,4.770117958018091
0f0af29f-d674-44b5-81c8-85b01fb639ab.jpg,1,0,1,0,1,9.53205620800145
0f3971a8-6c44-46aa-9f1e-e07237923428.jpg,1,0,1,1,1,6.028186750016175
0f48ac6e-25c9-4f84-b2f4-354de4aa56eb.jpg,1,0,U,U,1,333.27614262502175
0f64f275-82b7-461d-883f-9c8968fe544e.jpg,1,0,1,0,1,66.75270325002907
0f8ae1e8-993e-46bc-90cb-de1760e62808.jpg,1,1,0,1,1,5.805925333988853
0fad8bb7-4e8d-46f8-be36-10559532af32.jpg,1,1,U,U,1,68.40296500001568
0fe09aea-ecd8-41c6-bac9-37efeedcec31.jpg,1,0,0,0,0,667.7170058750198
0ff5a1ef-9263-4818-b7a4-16ec74ac1e50.jpg,1,1,U,U,1,84.20627208205406
1028e060-4bcb-4114-86b3-6170e5c2ea18.jpg,1,0,U,1,1,13.054313916072715
10409b2d-cc18-4404-8b33-c8ffbf5ae6fa.jpg,1,0,1,0,1,193.91057833301602
106a9c49-0cb1-4cee-b960-c00241c805ce.jpg,1,0,1,1,1,60.351220083015505
10951077-e124-4486-b670-ab2d3418dbdc.jpg,1,1,U,U,1,5.069908500008751
10cda49f-d0de-4ee7-bb77-ae65efb0b82c.jpg,N,N,N,N,N,1.3118499590200372
10f99198-fc72-4d87-9283-077aabe98a21.jpg,1,1,0,1,1,157.01597216597293
111fe4d1-60f3-407f-9171-678387fbffb8.jpg,1,1,0,1,1,60.951026499969885
11434e0f-abe4-4951-bb92-1cad2f9abde3.jpg,1,0,0,0,0,7.193859082995914
11656358-a388-4797-81ee-5057ee31d2f7.jpg,1,1,U,U,1,26.0861805829918
1187c2dc-bad5-42b6-8efa-625b26e77366.jpg,1,0,0,0,0,76.51658549997956
11b812e5-bdc7-4d80-9a90-ab31a08e6c3c.jpg,1,0,0,0,0,12.423813832981978
11d3bd43-b94e-4ece-8cbd-006ed2c2c25d.jpg,1,1,U,U,1,36.13820600003237
11ecd735-0ad3-4116-a857-dcf52069f549.jpg,1,1,U,U,1,13.958709332975559
120a9f3d-1a39-4ca5-aa0f-de67458cb4ce.jpg,1,1,0,0,0,5.191309624991845
1237d937-dd9c-49e9-8aa0-fc7902a0ffb0.jpg,1,0,U,1,1,11.832674625038635
124d8feb-c5ab-433f-8d4a-ee674d0f655c.jpg,1,0,0,1,1,38.65961645799689
126b13c0-f86e-4dd7-b155-cecf583d7a6e.jpg,1,0,0,1,1,61.348809125018306
12861ab6-6353-41b5-ae2f-162381dd2e72.jpg,1,0,0,0,0,6.427536166040227
1295fe4e-93e0-491f-aae9-c0e5c8be1768.jpg,1,1,1,1,1,88.12909529102035
12afe1b9-fb9c-4b61-8eeb-9c1bd6098c31.jpg,1,0,1,1,1,111.58583808296589
12f04dfa-0943-44d4-966a-4f760a78badd.jpg,1,0,1,0,1,22.240937041991856
131ec6bc-854c-4c24-a7dd-b7e161a163e3.jpg,1,0,1,0,1,7.081595916999504
13536d68-caf2-4ae2-aadd-0f3c982f8703.jpg,1,1,0,1,1,163.96953129203757
1389a667-f749-4322-8ae2-2e4d9a7d877e.jpg,1,0,U,U,1,4028.1795923749896
13bee096-1a2b-49b1-9485-e85a553d1cb9.jpg,1,1,0,1,1,20.40250858303625
13db2c8c-18de-4d39-9f21-4b544de5187c.jpg,1,0,0,0,0,3.0412770840339363
14130e35-5203-44d4-869b-232867027c1f.jpg,1,1,1,0,1,5.755447750038002
142be770-4a54-40a6-bdf4-a00cf34f9751.jpg,1,1,0,1,1,12.663702708028723
144cca86-f3a8-4acb-ba0d-3e5a6fd40a6b.jpg,1,0,1,0,1,35.68946020800058
1478cfd4-10ef-449c-9dd0-a2dd3470df34.jpg,1,1,U,U,1,4.432874499994796
149de272-8ecd-431d-82de-130f1e472325.jpg,1,0,0,1,1,4.41550883295713
14bce2c5-ce7a-472c-ad4c-47ac92323186.jpg,1,0,1,0,1,7.215699459018651
14eb7b1e-f785-40c8-b382-2de575cfbf98.jpg,1,0,0,1,1,7.039280750032049
15004cb1-f989-4170-bb6b-1ebe84cd4cad.jpg,1,1,U,1,1,23.735731457998327
152340b6-f720-499d-9dbd-27f6c91b4749.jpg,1,1,0,1,1,15.115450666984543
154a56f8-491a-4bc6-87f0-16c76057822e.jpg,1,0,1,1,1,12.704663208976854
156b1b0a-3425-4ca2-b154-db652502b4f5.jpg,1,0,0,1,1,7.740883459046017
159b693d-e630-47e7-b855-4344bcf6dcb6.jpg,1,1,1,0,1,66.13526229298873
15cfce73-07b0-483d-bfae-536cc660d77b.jpg,1,1,U,U,1,2.712265916983597
15fa13d9-c233-4fdf-bd60-add07573894c.jpg,1,1,0,1,1,4.82873887498863
16139fa1-59d2-4cb6-9b26-9021c2ccb6fd.jpg,1,0,1,0,1,11.79076637502294
162e5c4c-8bd4-414b-810d-7852d4e36550.jpg,1,1,1,1,1,8.8790372920339
1656b2af-d56b-4075-bfc1-dc2968593081.jpg,1,1,U,U,1,3.36959062499227
168b14c8-d31f-4606-8cf1-236d7b36c5a2.jpg,1,0,0,0,0,2.998633500013966
16a65ae9-97c2-4951-b8cf-d0098592b949.jpg,1,1,U,U,1,2.6209866250283085
16c286f8-3fff-4ed4-ac66-e6faa0c4d57f.jpg,1,0,U,U,1,196.23115528900553
16dff083-ca67-46f3-8ca8-5b9fe674ee9f.jpg,1,1,1,0,1,23.379863875044975
1709dd36-dac1-4630-9151-f28bf885bd24.jpg,1,0,0,0,0,4.257168916985393
172a65cd-1063-4851-b709-e58df93d092a.jpg,1,1,0,1,1,51.31783954201933
1745e4db-90d5-4dfa-af95-6e3209d525f4.jpg,1,0,1,0,1,6.815094916964881
1772430d-4bee-4655-95f5-f5559bc39453.jpg,1,1,U,U,1,18.295527500042226
179aa81a-ceb7-4d00-bc74-7992d2a0b73e.jpg,1,1,0,1,1,16.191484083014075
17b39f19-03e0-4ef1-8597-fbe3fcb0f68f.jpg,1,0,1,0,1,9.061039499996696
17e1e259-a48c-4ce3-9bbc-350d63467f84.jpg,1,1,1,1,1,6.859956416999921
180d9cbb-629e-4d20-be71-87fc13455cc8.jpg,1,0,1,0,1,8.203746500017587
18296b0b-07d0-40fe-8a0e-42fbdd5b9546.jpg,1,1,1,0,1,29.411826166998935
1854e428-a556-4a11-86fa-2111684bfa1a.jpg,1,1,0,1,1,10.813985874992795
18890114-c692-45df-93f1-901e0997ac7c.jpg,1,1,0,1,1,8.252768957987428
18b27e2a-f388-4300-888f-90a15cecd587.jpg,1,1,0,1,1,4.363929542014375
18d8ae04-f616-47ac-9cce-79b959dd67d2.jpg,1,1,1,1,1,12.15190520795295
18ffb3e0-e918-4c32-b73a-f8d637898687.jpg,1,0,1,1,1,43.24795095794093
192ff939-94bc-4fd8-8fa1-e39203e26d2b.jpg,0,1,0,0,0,15.787591291977606
1954f262-fd08-47cb-8cd1-9a450961431e.jpg,1,0,0,0,0,5.232145791000221
197da1d3-5948-44b8-97f2-1ffb054867d1.jpg,0,1,1,0,1,18.040418582956136
199eeb6f-613d-419e-ab5b-7270446f17d5.jpg,1,0,0,0,0,6.924478749977425
19cc3eea-1ed2-48ac-b540-f854f68ce368.jpg,1,0,1,0,1,11.20693141699303
19ef2e14-3497-4b81-b13e-971d6fca7dea.jpg,1,1,0,1,1,9.13983833300881
1a1a2dfb-6b8a-4689-973e-fc678bf82755.jpg,1,0,U,U,1,113.81961062501182
1a368b69-4d16-42a4-a786-7a55fd4f44d1.jpg,1,1,1,0,1,33.14142749999337
1a68ca20-17e0-42c4-988f-847a33df72d3.jpg,1,1,U,U,1,2.8790437080315314
1a908a13-762e-43fb-9938-7251bf683722.jpg,1,0,1,0,1,8.75197266699979
1aa087d5-00da-4744-bd91-69ed2319df0f.jpg,1,0,1,1,1,4.293458374973852
1ac29904-34cb-4fb7-a88d-79e2a18ac198.jpg,1,1,0,0,0,6.626623707998078
1ae3391f-7873-4419-9f54-187bf67b80f1.jpg,1,0,U,U,1,4.549521834007464
1afe47be-3501-4aec-a9d9-8f482f13a3e8.jpg,1,1,U,U,1,8.765920749981888
1b270c16-4ee6-420a-9c55-fa409fc2f1dd.jpg,1,1,U,U,1,32.83314049798105
1b48cc61-d012-4060-aea0-1772079cbf2e.jpg,1,1,0,1,1,12.441179999965243
1b66f0d4-699d-4db2-94ba-88ecc4b473bb.jpg,1,0,0,0,0,15.707091958029196
1b93628f-5c86-4dd7-990e-0dba3032f19b.jpg,1,1,1,1,1,10.39824645902263
1baa53b7-cedc-4465-9c0b-2f6577e1df42.jpg,1,1,1,1,1,27.80742020796538
1be485cb-6b7e-430c-993d-92885786af9b.jpg,1,0,0,0,0,3.080300250032451
1c20528b-bcac-4a8f-a8d9-5b776c7c9b05.jpg,1,1,0,1,1,5.317990208044648
1c5494a9-1c87-4ada-a582-03f99fc47d02.jpg,1,1,1,1,1,285.2300889590406
1c7951b0-1edc-48fe-8151-fae539714959.jpg,1,1,0,1,1,23.944730125018395
1c9d7545-cf29-4323-a47b-a5fbfa69b8e1.jpg,1,1,0,1,1,44.359355166961905
1cbf8927-d00c-46bd-aa07-131896c3ba58.jpg,1,0,1,0,1,8.33305441698758
1cdb97cc-1b97-47d6-a265-abaf121f6844.jpg,1,0,1,0,1,143.9496781250009
1d071ece-b9af-4ab8-811b-c6b6de12f5f3.jpg,1,0,U,U,1,26.449859125007833
1d198f03-8211-4423-a088-b2f10ab962ac.jpg,1,0,1,0,1,6904.8459853749955
1d462c76-4499-41ca-b48d-5d10c1bf2e2f.jpg,1,1,1,0,1,121.14427637599101
1d60424c-7442-4762-9486-a2b8d8d3cbc9.jpg,1,1,0,1,1,8.772989290999249
1d8e32ef-37a5-4d7d-8dbf-37698e8939d7.jpg,1,0,U,1,1,136.00173783296032
1db2b99a-0698-49bd-9083-3d421e9eb89d.jpg,1,1,U,U,1,96.80973170797233
1dcb73bc-9bb1-430d-990e-56084356c4dc.jpg,1,1,1,0,1,9.632443415990565
1decea7e-c486-4bc7-ae31-e80ac94e66bf.jpg,1,1,0,1,1,46.94446358197388
1e1b6291-adb3-4d18-b932-3683e804800d.jpg,1,1,1,1,1,32.411145541979295
1e4c91d4-c77e-40df-a9d1-f456e0a04e0a.jpg,1,0,0,0,0,43.44166370900348
1e8b2234-ce03-4521-bc34-5bd995d2531c.jpg,1,0,0,1,1,18.07631825003773
1ea38b9e-ae3d-495e-85e8-f0ec02cdd8ad.jpg,1,0,0,1,1,4.850114999979269
1ebf9821-7ae8-4001-be32-c2d25dc4a9ea.jpg,1,0,U,1,1,104.6506200009751
1eec150a-f92f-496f-9d70-b1cbb7016295.jpg,1,1,1,0,1,28.221925458987243
1f1061aa-5a74-4e1c-b04a-3ad34aca9beb.jpg,1,0,0,0,0,31.37776104104705
1f2a1704-5f54-40b0-8acf-136f0d19b86d.jpg,1,1,1,1,1,18.047634166956414
1f57dac6-87a1-4e61-a3ca-e65e7b789f05.jpg,0,1,0,0,0,63.81409758198356
1f81f153-102c-4911-9a06-ccac280f4742.jpg,1,1,1,1,1,20.418888708984014
1f924869-a2ef-4427-9e0e-fa012e05f2e2.jpg,1,0,1,1,1,6.651655417052098
1fbe8576-8876-47fc-a84e-34b982ae3c5d.jpg,1,0,0,1,1,8.79189799902747
1fd05014-a804-4dc2-9ab8-822b09fd5ee6.jpg,1,1,U,U,1,4.181090082973242
1ff8c7e1-e85b-4df0-acf3-7d14fa927853.jpg,1,0,1,1,1,13.561082707950845
202a7b29-cd40-44cf-bbc8-81b39c5b3d42.jpg,1,1,1,1,1,13.796600124973338
204925af-a027-4c41-8654-20aa50ae3d4f.jpg,1,0,1,0,1,19.807552208018024
2081a780-ab93-4f56-9594-ea9b26c3abfe.jpg,1,1,1,1,1,9.528961749980226
20968512-ee45-4368-9556-e55d200650c8.jpg,1,1,1,1,1,7.014317957975436
20bf0e7e-f0fd-4050-b4dd-7db6ff9bf680.jpg,1,0,0,0,0,4.617013959039468
20e6f0bc-efe1-4cd3-8fa8-a52307fe324a.jpg,1,0,1,0,1,243.6045212510121
2109093e-7987-487d-8236-9240314a2aeb.jpg,1,1,U,U,1,6.3167576669948176
213660dd-c3c2-4e58-bfda-7b3163309851.jpg,1,1,1,1,1,48.65512995800805
21549d85-6d12-4041-b0f5-fe7f7a8890be.jpg,1,0,1,0,1,16102.000221083981
2172e943-43a0-4e7c-84cd-25d31e7db8c8.jpg,1,0,U,1,1,419.9587773749905
219c3b41-f7cb-4cae-b02f-b62e9992df58.jpg,1,0,1,0,1,12.26610529200002
21d30f44-07ab-40a9-8ac9-d59ceecc2ecf.jpg,1,0,1,0,1,18.319663708000007
21fa1f8e-ed37-4164-a681-26b7fece98fe.jpg,1,1,0,1,1,17.817031250000014
2229926f-8e6f-4a0c-8ce2-2a812be37472.jpg,1,0,U,1,1,18.72940516699998
223c2049-da16-421c-9797-cab7299b026c.jpg,1,0,0,1,1,12.003447209000115
2257f46b-c394-4970-85b1-f07f60e6e28b.jpg,1,1,1,1,1,300.86482550000756
22792a1d-2f4f-451b-b009-61708803c5eb.jpg,1,1,1,1,1,10.254891042000054
22a1fd96-1768-431a-8d3c-731e1baa7ecb.jpg,1,1,0,1,1,15.739749250000159
22ca0de5-8caa-4581-afc3-aa08301d482c.jpg,1,1,1,0,1,59.754526624988785
22dff7c3-2874-4cf0-9f29-14f64f679bb1.jpg,1,0,0,1,1,8.435071291999975
22fab65d-84af-41ef-94d2-d187c4e4c54b.jpg,1,0,0,1,1,32.55841154099994
2329237c-d36f-41d7-a665-1bc5e3bb832d.jpg,1,0,0,0,0,6.121036125000046
2351b9f6-5281-4c45-906a-5c6265e267d8.jpg,1,0,0,1,1,124.06847216698657
23771233-4aad-416b-bc93-bba380cebb08.jpg,N,N,N,N,N,1.870863707999888
23a26efa-473c-413b-a2a9-c68d9750bfe1.jpg,1,0,1,1,1,16.965798333000066
23c827bc-df97-4112-8ad6-5a6a08fd8f18.jpg,1,1,0,1,1,42.65954891599995
23e68b1d-f3df-486c-8d3a-ffd906f6d956.jpg,1,1,1,1,1,16.480289125000127
240f168b-9f28-431f-bd52-2fb543b61882.jpg,1,0,U,1,1,11.379330208000056
242eb36d-b310-4a32-9be1-1f0f1774137b.jpg,1,0,0,1,1,64.20614800099816
2456c01f-dd60-46fb-a0e0-cbe6d4d32dce.jpg,1,0,0,0,0,3.483294874999956
247b9105-4953-4f7e-909f-62910021be4f.jpg,1,0,0,0,0,3.827621041999919
24a291c5-fce3-4171-b0db-ded7c735e7c4.jpg,1,1,1,1,1,48.48344225000005
24c9792a-60a1-4f94-b38b-60bdb01557de.jpg,1,1,1,1,1,6.198712499999829
24f20ca3-d4b2-4aec-b41d-8e6e8ea44da8.jpg,1,0,1,1,1,17.247254416000033
25196372-56d8-4410-a084-417fb43cfe9f.jpg,1,1,U,U,1,18.064555791999965
253ca476-3c4b-4210-b039-5145852e35c8.jpg,1,1,U,U,1,11.830753959000049
2563ab27-30c7-4c91-904d-a808c3b30021.jpg,0,0,1,0,1,12.263567749999993
2595be73-1b82-4c02-9715-a4d736be1a02.jpg,1,1,U,1,1,163.1690461270034
25bc816d-cdb6-4092-bdfe-a7a6940e5a9a.jpg,1,0,1,0,1,18.481624083000042
25f51b76-2eb0-4afe-adb6-95738d514043.jpg,1,1,1,0,1,87.44030749899798
261080b8-e156-4452-8b69-2fecae0eadc3.jpg,1,1,1,0,1,57.73688020800432
26245bf5-9ed4-4923-8558-3f97b689c306.jpg,1,0,0,1,1,42.72721375098604
26424140-166b-4239-aa0e-93a0a7552d7b.jpg,1,1,1,1,1,21.10320783399993
26813cf4-6f04-4391-bfe9-b2af328bfde0.jpg,1,1,1,0,1,46.509690915004285
26bb85d6-d8e1-4286-8cea-960ea42c2d60.jpg,1,1,1,0,1,18.00907545799987
26ec8cf0-d8dd-480d-b4cf-378ff6f3e9aa.jpg,1,0,1,0,1,18.094651542000065
27140360-ee98-40d2-afa4-ee69780c59b0.jpg,0,0,1,0,1,5.2215192500000285
273ad2ab-6f6e-4084-b347-3315cd85ce84.jpg,1,1,1,1,1,19.02852525000003
27569e94-5f7c-4091-9892-3fc866794dcd.jpg,0,0,0,1,1,6.626589916000057
27811fcc-8ed8-474c-82d5-454829ade901.jpg,1,1,U,U,1,4.410677416999988
27ad70ae-843b-43d4-a85e-b0c654beaca2.jpg,1,1,0,1,1,5.316642374999901
27ddc076-066d-47f0-a447-15062914950a.jpg,1,1,1,1,1,45.46572779100006
27fb928c-58bf-42ae-acef-02c83bd7ff37.jpg,1,1,0,0,1,10.237310875000048
281a9993-11aa-426a-984c-03806ffb80ab.jpg,1,0,0,0,0,85.12975070697917
28321662-3486-4d7f-b96b-41be99af596a.jpg,1,1,U,1,1,20.639160542000127
2856389a-b6ba-46fb-8228-947d3b211bb9.jpg,1,0,0,1,1,130.97869920800008
2880f4bb-48a2-4850-9ab6-1b87ab09220f.jpg,1,0,1,0,1,25.93634299999985
28a354e2-b3af-4a52-97f9-d2ccb90286ab.jpg,1,0,1,1,1,13.570308708000084
28c0d004-0538-4733-9c7d-7f0f6c1605d2.jpg,1,0,1,1,1,57.68657041600045
28d7880c-cacf-4567-9d9a-3b3ddc36a48c.jpg,1,1,1,1,1,24.663887665999482
28ea4cc4-7237-4aab-ba18-87ead80c4888.jpg,1,0,0,1,1,27.207706125000186
2913cab1-6ab0-483f-9b31-a9ab8fb07bd5.jpg,1,0,1,1,1,6.338434082999811
29297968-5ae8-4a01-8089-82aa5316f01f.jpg,1,1,1,1,1,30.941853957999683
